Member,Order,SKU,Created On,Description,group
M09736,8156232,15668468,9/3/14 22:52,Beans,train
M09736,8156232,7569805,9/3/14 22:52,Namkeen,train
M09736,8156232,7548511,9/3/14 22:52,Liquid Soaps & Bars,train
M09736,8156232,34990551,9/3/14 22:52,Cream Biscuits,train
M09736,8156232,15669767,9/3/14 22:52,Urad Dal,train
M09736,8156232,34988584,9/3/14 22:52,Ground Coffee,train
M09736,8156232,15669789,9/3/14 22:52,Boiled Rice,train
M09736,8156232,15669884,9/3/14 22:52,Whole Spices,train
M09736,8156232,15669856,9/3/14 22:52,Sugar,train
M09736,8156232,15669810,9/3/14 22:52,Almonds,train
M09736,8156232,15669799,9/3/14 22:52,Raisins,train
M09736,8156232,15669874,9/3/14 22:52,Avalakki / Poha,train
M09736,8156232,7572306,9/3/14 22:52,Snacky Nuts,train
M09736,8156232,15669772,9/3/14 22:52,Other Dals,train
M09736,8166849,34989440,15-02-2014 11:28,Other Rice Products,train
M09736,8166849,15668377,15-02-2014 11:28,Root Vegetables,train
M09736,8166849,15669799,15-02-2014 11:28,Raisins,train
M09736,8166849,15668416,15-02-2014 11:28,Banana,train
M09736,8166849,15668462,15-02-2014 11:28,Gourd & Cucumber,train
M09736,8166849,15668685,15-02-2014 11:28,Beans,train
M09736,8166849,34989441,15-02-2014 11:28,Soya Products,train
M09736,8166849,15669789,15-02-2014 11:28,Boiled Rice,train
M09736,8166849,21409124,15-02-2014 11:28,Sugar Cubes,train
M09736,8166849,34989595,15-02-2014 11:28,Raisins,train
M09736,8166849,34989501,15-02-2014 11:28,Other Dals,train
M09736,8166849,34990774,15-02-2014 11:28,Eggs,train
M09736,8166849,15668468,15-02-2014 11:28,Beans,train
M09736,8166849,15668465,15-02-2014 11:28,Root Vegetables,train
M09736,8166849,7623116,15-02-2014 11:28,Liquid Soaps & Bars,train
M09736,8166849,34989209,15-02-2014 11:28,Corn Snacks,train
M09736,8166849,7624788,15-02-2014 11:28,Ghee,train
M09736,8166849,15669811,15-02-2014 11:28,Almonds,train
M09736,8166849,15668379,15-02-2014 11:28,Other Vegetables,train
M09736,8166849,7572306,15-02-2014 11:28,Snacky Nuts,train
M09736,8181410,7570594,21-02-2014 11:58,Shoe Polish,train
M09736,8181410,34990774,21-02-2014 11:58,Eggs,train
M09736,8181410,92436826,21-02-2014 11:58,Washing Bars,train
M09736,8181410,15668467,21-02-2014 11:58,Beans,train
M09736,8181410,15669823,21-02-2014 11:58,Whole Spices,train
M09736,8181410,34989595,21-02-2014 11:58,Raisins,train
M09736,8181410,15669856,21-02-2014 11:58,Sugar,train
M09736,8181410,15669777,21-02-2014 11:58,Urad Dal,train
M09736,8181410,15669808,21-02-2014 11:58,Other Dry Fruits,train
M09736,8184240,93025752,22-02-2014 20:10,Cream Biscuits,train
M09736,8184240,34990774,22-02-2014 20:10,Eggs,train
M09736,8184240,29247171,22-02-2014 20:10,Whole Spices,train
M09736,8184240,7572306,22-02-2014 20:10,Snacky Nuts,train
M09736,8184240,15668375,22-02-2014 20:10,Root Vegetables,train
M09736,8184240,15668416,22-02-2014 20:10,Banana,train
M09736,8199070,34989207,31-01-2014 23:57,Corn Snacks,train
M09736,8199070,15669965,31-01-2014 23:57,Raisins,train
M09736,8199070,7572306,31-01-2014 23:57,Snacky Nuts,train
M09736,8199070,15669804,31-01-2014 23:57,Cashews,train
M09736,8199070,15669865,31-01-2014 23:57,Other Dals,train
M09736,8199070,15668521,31-01-2014 23:57,Bread,train
M09736,8199070,21409124,31-01-2014 23:57,Sugar Cubes,train
M09736,8199070,15668467,31-01-2014 23:57,Beans,train
M09736,8199070,15668375,31-01-2014 23:57,Root Vegetables,train
M09736,8199070,15668685,31-01-2014 23:57,Beans,train
M09736,8199070,34989209,31-01-2014 23:57,Corn Snacks,train
M09736,8199070,15669780,31-01-2014 23:57,Sugar,train
M09736,8199070,34990774,31-01-2014 23:57,Eggs,train
M09736,8199070,15669859,31-01-2014 23:57,Toor Dal,train
M09736,8199070,15668416,31-01-2014 23:57,Banana,train
M09736,8204275,15669871,2/2/14 17:36,Other Rice Products,train
M09736,8204275,15669784,2/2/14 17:36,Basmati Rice,train
M09736,8215927,15668521,8/2/14 9:51,Bread,train
M09736,8215927,15669767,8/2/14 9:51,Urad Dal,train
M09736,8215927,15668467,8/2/14 9:51,Beans,train
M09736,8215927,34989207,8/2/14 9:51,Corn Snacks,train
M09736,8215927,7569805,8/2/14 9:51,Namkeen,train
M09736,8215927,15668416,8/2/14 9:51,Banana,train
M09736,8215927,15669856,8/2/14 9:51,Sugar,train
M09736,8215927,15669789,8/2/14 9:51,Boiled Rice,train
M09736,8215927,7572306,8/2/14 9:51,Snacky Nuts,train
M09736,8215927,34989501,8/2/14 9:51,Other Dals,train
M09736,8215927,7548511,8/2/14 9:51,Liquid Soaps & Bars,train
M09736,8215927,15669760,8/2/14 9:51,Whole Spices,train
M09736,8215927,15669821,8/2/14 9:51,Whole Spices,train
M09736,8215927,15669815,8/2/14 9:51,Jaggery,train
M09736,8215927,15668377,8/2/14 9:51,Root Vegetables,train
M09736,8215927,15669830,8/2/14 9:51,Other Rice Products,train
M09736,8215927,7548497,8/2/14 9:51,Liquid Soaps & Bars,train
M09736,8215927,15668381,8/2/14 9:51,Other Vegetables,train
M09736,8215927,34989209,8/2/14 9:51,Corn Snacks,train
M09736,8219272,15669799,8/2/14 23:16,Raisins,train
M09736,8219272,21409124,8/2/14 23:16,Sugar Cubes,train
M09736,8219272,15668685,8/2/14 23:16,Beans,train
M09736,8225869,15668467,12/1/14 8:54,Beans,train
M09736,8225869,7572306,12/1/14 8:54,Snacky Nuts,train
M09736,8225869,7586526,12/1/14 8:54,Snacky Nuts,train
M09736,8225869,15668416,12/1/14 8:54,Banana,train
M09736,8225869,7593949,12/1/14 8:54,Cream Biscuits,train
M09736,8225869,34989209,12/1/14 8:54,Corn Snacks,train
M09736,8225869,15668377,12/1/14 8:54,Root Vegetables,train
M09736,8235993,15668451,17-01-2014 12:53,Brinjals,train
M09736,8235993,15668462,17-01-2014 12:53,Gourd & Cucumber,train
M09736,8235993,15669780,17-01-2014 12:53,Sugar,train
M09736,8235993,15668416,17-01-2014 12:53,Banana,train
M09736,8235993,15669863,17-01-2014 12:53,Moong Dal,train
M09736,8235993,7593949,17-01-2014 12:53,Cream Biscuits,train
M09736,8235993,15668685,17-01-2014 12:53,Beans,train
M09736,8235993,34989207,17-01-2014 12:53,Corn Snacks,train
M09736,8235993,15668375,17-01-2014 12:53,Root Vegetables,train
M09736,8235993,7574425,17-01-2014 12:53,Liquid Soaps & Bars,train
M09736,8235993,34989441,17-01-2014 12:53,Soya Products,train
M09736,8235993,15669810,17-01-2014 12:53,Almonds,train
M09736,8235993,15669865,17-01-2014 12:53,Other Dals,train
M09736,8235993,7569805,17-01-2014 12:53,Namkeen,train
M09736,8235993,15668521,17-01-2014 12:53,Bread,train
M09736,8235993,15668378,17-01-2014 12:53,Other Vegetables,train
M09736,8235993,34989209,17-01-2014 12:53,Corn Snacks,train
M09736,8239232,34990774,19-01-2014 16:35,Eggs,train
M09736,8251239,15668462,25-01-2014 09:17,Gourd & Cucumber,train
M09736,8251239,7633009,25-01-2014 09:17,Face Wash,train
M09736,8251239,15669767,25-01-2014 09:17,Urad Dal,train
M09736,8251239,15668521,25-01-2014 09:17,Bread,train
M09736,8251239,15669790,25-01-2014 09:17,Other Rice Products,train
M09736,8251239,34990774,25-01-2014 09:17,Eggs,train
M09736,8251239,15668685,25-01-2014 09:17,Beans,train
M09736,8251239,15668465,25-01-2014 09:17,Root Vegetables,train
M09736,8251239,15668416,25-01-2014 09:17,Banana,train
M09736,8251239,34987570,25-01-2014 09:17,Whole Spices,train
M09736,8251239,15669965,25-01-2014 09:17,Raisins,train
M09736,8251239,15668381,25-01-2014 09:17,Other Vegetables,train
M09736,8251239,93141092,25-01-2014 09:17,Yogurt & Lassi,train
M09736,8251239,15668377,25-01-2014 09:17,Root Vegetables,train
M09736,8251239,34989207,25-01-2014 09:17,Corn Snacks,train
M09736,8251239,92436826,25-01-2014 09:17,Washing Bars,train
M09736,8251239,15668467,25-01-2014 09:17,Beans,train
M09736,8251239,34989205,25-01-2014 09:17,Corn Snacks,train
M09736,8256240,34990774,27-01-2014 15:46,Eggs,train
M09736,8256240,15669797,27-01-2014 15:46,Raisins,train
M09736,8256240,34989209,27-01-2014 15:46,Corn Snacks,train
M09736,8280028,15668469,5/1/14 22:32,Beans,train
M09736,8280028,15668379,5/1/14 22:32,Other Vegetables,train
M09736,8280028,34990774,5/1/14 22:32,Eggs,train
M09736,8280028,7569805,5/1/14 22:32,Namkeen,train
M09736,8280028,15668478,5/1/14 22:32,Banana,train
M09736,8280028,15668375,5/1/14 22:32,Root Vegetables,train
M09736,8280028,15668465,5/1/14 22:32,Root Vegetables,train
M09736,8280028,7573939,5/1/14 22:32,Wafers,train
M09736,8282353,7623116,7/1/14 17:50,Liquid Soaps & Bars,train
M09736,8282353,15669807,7/1/14 17:50,Other Dry Fruits,train
M09736,8282353,15669804,7/1/14 17:50,Cashews,train
M09736,8282353,7548497,7/1/14 17:50,Liquid Soaps & Bars,train
M09736,8282353,15669772,7/1/14 17:50,Other Dals,train
M09736,8282353,92436826,7/1/14 17:50,Washing Bars,train
M09736,8282353,15669821,7/1/14 17:50,Whole Spices,train
M09736,8282353,15668521,7/1/14 17:50,Bread,train
M09736,8282353,15669789,7/1/14 17:50,Boiled Rice,train
M09736,8282353,15668381,7/1/14 17:50,Other Vegetables,train
M09736,8282353,15669780,7/1/14 17:50,Sugar,train
M09736,8303490,15669789,13-12-2013 23:50,Boiled Rice,train
M09736,8303490,15668521,13-12-2013 23:50,Bread,train
M09736,8303490,29247229,13-12-2013 23:50,Whole Spices,train
M09736,8303490,15669804,13-12-2013 23:50,Cashews,train
M09736,8303490,93156748,13-12-2013 23:50,Ground Coffee,train
M09736,8303490,7569805,13-12-2013 23:50,Namkeen,train
M09736,8303490,15669884,13-12-2013 23:50,Whole Spices,train
M09736,8303490,15669772,13-12-2013 23:50,Other Dals,train
M09736,8303490,15669830,13-12-2013 23:50,Other Rice Products,train
M09736,8303490,7573939,13-12-2013 23:50,Wafers,train
M09736,8303490,93025752,13-12-2013 23:50,Cream Biscuits,train
M09736,8303490,15668416,13-12-2013 23:50,Banana,train
M09736,8303490,7586073,13-12-2013 23:50,Instant Pastas,train
M09736,8303490,34990774,13-12-2013 23:50,Eggs,train
M09736,8303490,34989441,13-12-2013 23:50,Soya Products,train
M09736,8355751,15669815,7/12/13 11:13,Jaggery,train
M09736,8355751,15668688,7/12/13 11:13,Root Vegetables,train
M09736,8355751,7586147,7/12/13 11:13,Instant Pastas,train
M09736,8355751,7569805,7/12/13 11:13,Namkeen,train
M09736,8355751,34990774,7/12/13 11:13,Eggs,train
M09736,8355751,15669780,7/12/13 11:13,Sugar,train
M09736,8355751,15669790,7/12/13 11:13,Other Rice Products,train
M09736,8355751,15668469,7/12/13 11:13,Beans,train
M09736,8355751,15668465,7/12/13 11:13,Root Vegetables,train
M09736,8355751,15668375,7/12/13 11:13,Root Vegetables,train
M09736,8355751,15668478,7/12/13 11:13,Banana,train
M09736,8355751,15668379,7/12/13 11:13,Other Vegetables,train
M39021,6422636,7580802,28-09-2014 21:13,Sunflower Oils,train
M39021,6422636,15668453,28-09-2014 21:13,Brinjals,train
M39021,6422636,15668375,28-09-2014 21:13,Root Vegetables,train
M39021,6422636,15668379,28-09-2014 21:13,Other Vegetables,train
M39021,6422636,15669760,28-09-2014 21:13,Whole Spices,train
M39021,6422636,15668460,28-09-2014 21:13,Gourd & Cucumber,train
M39021,6422636,15668683,28-09-2014 21:13,Beans,train
M39021,6422636,15669875,28-09-2014 21:13,Toor Dal,train
M39021,6422636,34938526,28-09-2014 21:13,Other Sweets,train
M39021,6422636,15669872,28-09-2014 21:13,Avalakki / Poha,train
M39021,6422636,15668467,28-09-2014 21:13,Beans,train
M39021,6535983,7580802,6/9/14 14:53,Sunflower Oils,train
M39021,6535983,15668378,6/9/14 14:53,Other Vegetables,train
M39021,6535983,15668469,6/9/14 14:53,Beans,train
M39021,6535983,15669789,6/9/14 14:53,Boiled Rice,train
M39021,6535983,15668375,6/9/14 14:53,Root Vegetables,train
M39021,6535983,15669760,6/9/14 14:53,Whole Spices,train
M39021,6535983,15669778,6/9/14 14:53,Other Dals,train
M39021,6535983,15669884,6/9/14 14:53,Whole Spices,train
M39021,6535983,15668460,6/9/14 14:53,Gourd & Cucumber,train
M39021,6535983,15669777,6/9/14 14:53,Urad Dal,train
M39021,6535983,15669857,6/9/14 14:53,Raw Peanuts,train
M39021,6580213,15668462,31-08-2014 23:14,Gourd & Cucumber,train
M39021,6580213,15668469,31-08-2014 23:14,Beans,train
M39021,6580213,7580802,31-08-2014 23:14,Sunflower Oils,train
M39021,6580213,15669875,31-08-2014 23:14,Toor Dal,train
M39021,6580213,15668475,31-08-2014 23:14,Beans,train
M39021,6580213,15668460,31-08-2014 23:14,Gourd & Cucumber,train
M39021,6580213,15668378,31-08-2014 23:14,Other Vegetables,train
M39021,6580213,15668474,31-08-2014 23:14,Beans,train
M39021,6580213,15668463,31-08-2014 23:14,Gourd & Cucumber,train
M39021,6580213,15669872,31-08-2014 23:14,Avalakki / Poha,train
M39021,6615154,15668379,23-08-2014 16:59,Other Vegetables,train
M39021,6615154,15669872,23-08-2014 16:59,Avalakki / Poha,train
M39021,6615154,15668470,23-08-2014 16:59,Beans,train
M39021,6615154,15669789,23-08-2014 16:59,Boiled Rice,train
M39021,6615154,7580802,23-08-2014 16:59,Sunflower Oils,train
M39021,6615154,15668375,23-08-2014 16:59,Root Vegetables,train
M39021,6615154,15669868,23-08-2014 16:59,Other Dals,train
M39021,6615154,15669777,23-08-2014 16:59,Urad Dal,train
M39021,6615154,15668451,23-08-2014 16:59,Brinjals,train
M39021,6615154,15668460,23-08-2014 16:59,Gourd & Cucumber,train
M39021,6615154,15669875,23-08-2014 16:59,Toor Dal,train
M39021,6640545,15669875,10/8/14 21:03,Toor Dal,train
M39021,6640545,15668375,10/8/14 21:03,Root Vegetables,train
M39021,6640545,15668460,10/8/14 21:03,Gourd & Cucumber,train
M39021,6640545,7580802,10/8/14 21:03,Sunflower Oils,train
M39021,6640545,7572252,10/8/14 21:03,Cooking Paste,train
M39021,6640545,15669790,10/8/14 21:03,Other Rice Products,train
M39021,6640545,15669789,10/8/14 21:03,Boiled Rice,train
M39021,6640545,15668451,10/8/14 21:03,Brinjals,train
M39021,6640545,15668378,10/8/14 21:03,Other Vegetables,train
M39021,6640545,15669872,10/8/14 21:03,Avalakki / Poha,train
M39021,6653255,15668468,27-07-2014 21:04,Beans,train
M39021,6653255,7580802,27-07-2014 21:04,Sunflower Oils,train
M39021,6653255,15668466,27-07-2014 21:04,Root Vegetables,train
M39021,6653255,15669775,27-07-2014 21:04,Sooji & Rava,train
M39021,6653255,15669872,27-07-2014 21:04,Avalakki / Poha,train
M39021,6653255,15668470,27-07-2014 21:04,Beans,train
M39021,6653255,15669875,27-07-2014 21:04,Toor Dal,train
M39021,6653255,15668460,27-07-2014 21:04,Gourd & Cucumber,train
M39021,6653255,15668379,27-07-2014 21:04,Other Vegetables,train
M39021,6672883,15668462,2/8/14 11:36,Gourd & Cucumber,train
M39021,6672883,15668467,2/8/14 11:36,Beans,train
M39021,6672883,15668463,2/8/14 11:36,Gourd & Cucumber,train
M39021,6672883,15668470,2/8/14 11:36,Beans,train
M39021,6672883,15669778,2/8/14 11:36,Other Dals,train
M39021,6672883,15669875,2/8/14 11:36,Toor Dal,train
M39021,6672883,15668378,2/8/14 11:36,Other Vegetables,train
M39021,6672883,7580802,2/8/14 11:36,Sunflower Oils,train
M39021,6672883,15668451,2/8/14 11:36,Brinjals,train
M39021,6672883,15669777,2/8/14 11:36,Urad Dal,train
M39021,6672883,15669872,2/8/14 11:36,Avalakki / Poha,train
M39021,6672883,15669857,2/8/14 11:36,Raw Peanuts,train
M39021,6672883,7572252,2/8/14 11:36,Cooking Paste,train
M39021,6694996,7572252,20-07-2014 20:46,Cooking Paste,train
M39021,6694996,7580802,20-07-2014 20:46,Sunflower Oils,train
M39021,6694996,15668683,20-07-2014 20:46,Beans,train
M39021,6694996,15669775,20-07-2014 20:46,Sooji & Rava,train
M39021,6694996,15669872,20-07-2014 20:46,Avalakki / Poha,train
M39021,6694996,15668379,20-07-2014 20:46,Other Vegetables,train
M39021,6694996,15668453,20-07-2014 20:46,Brinjals,train
M39021,6694996,15669760,20-07-2014 20:46,Whole Spices,train
M39021,6694996,15668688,20-07-2014 20:46,Root Vegetables,train
M39021,6737225,7572252,13-07-2014 23:35,Cooking Paste,train
M39021,6737225,15668688,13-07-2014 23:35,Root Vegetables,train
M39021,6737225,15668683,13-07-2014 23:35,Beans,train
M39021,6737225,15668379,13-07-2014 23:35,Other Vegetables,train
M39021,6737225,15668460,13-07-2014 23:35,Gourd & Cucumber,train
M39021,6737225,7580802,13-07-2014 23:35,Sunflower Oils,train
M39021,6737225,15669875,13-07-2014 23:35,Toor Dal,train
M39021,6737225,15669777,13-07-2014 23:35,Urad Dal,train
M39021,6737225,21408952,13-07-2014 23:35,Whole Spices,train
M39021,6737225,15669818,13-07-2014 23:35,Whole Spices,train
M39021,6752976,15669760,29-06-2014 16:27,Whole Spices,train
M39021,6752976,15669875,29-06-2014 16:27,Toor Dal,train
M39021,6752976,15669884,29-06-2014 16:27,Whole Spices,train
M39021,6752976,15668460,29-06-2014 16:27,Gourd & Cucumber,train
M39021,6752976,15669857,29-06-2014 16:27,Raw Peanuts,train
M39021,6752976,7580802,29-06-2014 16:27,Sunflower Oils,train
M39021,6752976,15668475,29-06-2014 16:27,Beans,train
M39021,6752976,15669789,29-06-2014 16:27,Boiled Rice,train
M39021,6752976,15668375,29-06-2014 16:27,Root Vegetables,train
M39021,6752976,34987568,29-06-2014 16:27,Whole Spices,train
M39021,6777380,7580802,6/7/14 13:24,Sunflower Oils,train
M39021,6777380,15669790,6/7/14 13:24,Other Rice Products,train
M39021,6777380,15668377,6/7/14 13:24,Root Vegetables,train
M39021,6777380,15668381,6/7/14 13:24,Other Vegetables,train
M39021,6777380,15669789,6/7/14 13:24,Boiled Rice,train
M39021,6777380,15668453,6/7/14 13:24,Brinjals,train
M39021,6777380,15668466,6/7/14 13:24,Root Vegetables,train
M39021,6797135,15668683,22-06-2014 20:57,Beans,train
M39021,6797135,15668375,22-06-2014 20:57,Root Vegetables,train
M39021,6797135,15669875,22-06-2014 20:57,Toor Dal,train
M39021,6797135,21409130,22-06-2014 20:57,Other Flours,train
M39021,6797135,15668381,22-06-2014 20:57,Other Vegetables,train
M39021,6797135,15669777,22-06-2014 20:57,Urad Dal,train
M39021,6797135,7580802,22-06-2014 20:57,Sunflower Oils,train
M39021,6797135,15668379,22-06-2014 20:57,Other Vegetables,train
M39021,6797135,7572432,22-06-2014 20:57,Cooking Paste,train
M39021,6797135,15669790,22-06-2014 20:57,Other Rice Products,train
M39021,6797135,15668460,22-06-2014 20:57,Gourd & Cucumber,train
M39021,6797135,15669789,22-06-2014 20:57,Boiled Rice,train
M39021,7347734,15669763,16-10-2013 11:58,Other Dals,train
M39021,7347734,15669777,16-10-2013 11:58,Urad Dal,train
M39021,7347734,7580802,16-10-2013 11:58,Sunflower Oils,train
M39021,7347734,15669856,16-10-2013 11:58,Sugar,train
M39021,7347734,15669872,16-10-2013 11:58,Avalakki / Poha,train
M39021,7367297,7580802,27-10-2013 23:05,Sunflower Oils,train
M39021,7367297,15669872,27-10-2013 23:05,Avalakki / Poha,train
M39021,7367297,15668469,27-10-2013 23:05,Beans,train
M39021,7367297,15668687,27-10-2013 23:05,Root Vegetables,train
M39021,7368071,15669856,28-10-2013 23:50,Sugar,train
M39021,7385844,15668377,29-09-2013 18:37,Root Vegetables,train
M39021,7385844,15668466,29-09-2013 18:37,Root Vegetables,train
M39021,7385844,15668457,29-09-2013 18:37,Brinjals,train
M39021,7385844,7580802,29-09-2013 18:37,Sunflower Oils,train
M39021,7385844,15668469,29-09-2013 18:37,Beans,train
M39021,7385844,15668458,29-09-2013 18:37,Brinjals,train
M39021,7399130,15669777,7/10/13 0:09,Urad Dal,train
M39021,7399130,15669790,7/10/13 0:09,Other Rice Products,train
M39021,7399130,15669789,7/10/13 0:09,Boiled Rice,train
M39021,7399130,15669821,7/10/13 0:09,Whole Spices,train
M39021,7399130,15669884,7/10/13 0:09,Whole Spices,train
M39021,7399130,15669829,7/10/13 0:09,Raw Rice,train
M39021,7399130,15669872,7/10/13 0:09,Avalakki / Poha,train
M39021,7399130,7570928,7/10/13 0:09,Shaving Brush,train
M39021,7399130,15669817,7/10/13 0:09,Whole Spices,train
M39021,7417716,15668521,10/9/13 8:50,Bread,train
M39021,7417716,15668687,10/9/13 8:50,Root Vegetables,train
M39021,7417716,15668457,10/9/13 8:50,Brinjals,train
M39021,7417716,15668458,10/9/13 8:50,Brinjals,train
M39021,7417716,15668381,10/9/13 8:50,Other Vegetables,train
M39021,7417716,15668480,10/9/13 8:50,Bread,train
M39021,7417716,7580802,10/9/13 8:50,Sunflower Oils,train
M39021,7426435,15668472,15-09-2013 21:25,Beans,train
M39021,7426435,7637309,15-09-2013 21:25,Mosquito Repellent,train
M39021,7426435,15668453,15-09-2013 21:25,Brinjals,train
M39021,7426435,15668460,15-09-2013 21:25,Gourd & Cucumber,train
M39021,7456166,7580802,25-08-2013 20:40,Sunflower Oils,train
M39021,7456166,15668480,25-08-2013 20:40,Bread,train
M39021,7456166,15668377,25-08-2013 20:40,Root Vegetables,train
M39021,7456166,7572300,25-08-2013 20:40,Namkeen,train
M39021,7456166,15668521,25-08-2013 20:40,Bread,train
M39021,7456166,15668472,25-08-2013 20:40,Beans,train
M39021,7456166,15668458,25-08-2013 20:40,Brinjals,train
